chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.3317217,0.1236172,748.7454919461962,567.5043901248222,1279.43115234375,0.054239908854166664,-317.1268,204.00195,-0.19049184,-13.88886,0.90747,-20.341803,-4.7205267,-5.731283,-21.255754,5.4258714,13.335644,-8.752929,-2.038256,-0.59983194,-17.26114,-5.7355485,5.9557424,-3.4915774,1.7567021,7.8673706,5
0.31074625,0.0925215,928.2834342218782,713.9777255914729,1626.910400390625,0.06999860491071429,-304.9788,207.93042,-53.863503,-9.872066,36.908813,-18.008343,-10.491267,1.4523938,-16.063232,5.6970115,10.479434,-13.641286,-5.412609,0.33012706,-10.3099,-1.5775135,2.6656766,-4.5034676,0.50123554,3.263775,5
0.49053696,0.056650966,954.5626909653739,885.6916490333514,1913.37890625,0.05351329985119048,-318.40698,230.3686,-57.892647,18.058086,44.36368,-29.650713,2.7367253,6.1329775,-24.94963,9.785664,7.532339,-18.601065,5.857702,4.493222,-14.363398,-0.13849282,-0.6050946,-7.4181376,3.1733565,-0.5948857,5
0.33392256,0.19355837,836.1624383965539,803.4634129820731,1698.251953125,0.048828125,-240.35213,202.37054,-30.143604,16.629057,38.787777,-24.608862,-16.752068,-11.573722,-21.239967,4.3109145,1.0824745,-6.214076,13.428805,-0.47903952,-10.62669,6.081578,-9.034822,-14.544133,9.115658,-2.0240033,5
0.32360885,0.27280474,1023.893978051761,892.4928458487184,1996.5316772460938,0.05670166015625,-193.55661,195.83026,-54.475,13.343391,31.982363,-34.250813,-7.640725,-7.787632,-27.26798,8.58735,5.508575,-7.3575935,14.530924,-0.99223155,-12.035007,5.1160774,-11.812111,-13.117683,12.729537,-1.5842016,5
0.4369519,0.22032715,969.1938267006639,811.5623635074328,1884.1552734375,0.06506741431451613,-210.53769,208.05083,-52.752083,3.3565323,39.51141,-28.569859,-16.432991,1.499167,-14.011426,3.3156087,7.1840086,-4.777182,-3.3610873,-17.205378,-15.934505,4.8551583,-5.1197085,-9.3897,6.703965,-3.029302,5
0.35784325,0.16620417,868.0813948591251,781.6165742090361,1765.4150390625,0.044182477678571426,-252.8757,214.81267,-50.801632,0.6684767,44.848003,-23.446184,-18.036646,6.1986284,-7.614,1.6200483,6.9718633,-1.8441476,-1.9972466,-12.9024315,-11.657554,5.1268816,-2.46547,-4.3787184,9.411214,-1.9125026,5
0.3698193,0.19495745,693.2789336452714,538.0562832951956,1145.2587890625,0.05023716517857143,-321.2163,209.27142,-8.675551,-38.758476,-16.606054,-24.21033,-1.9688463,1.4528954,-28.333073,-19.278568,1.7334232,-8.253398,-15.827462,-15.76664,-17.075216,-8.494678,-5.7408442,-8.551294,-0.49459898,-4.1749854,5
0.28575146,0.02355389,882.5205076943427,736.1258717368806,1646.21337890625,0.053466796875,-446.95566,219.20796,-57.677082,-1.1823759,38.98084,-24.76158,-9.042335,3.6548524,-9.493834,24.48338,24.574657,-11.479306,-6.526399,1.182438,-6.5331817,-2.660567,-1.3999354,0.51030874,4.0506206,-2.934975,5
0.3275247,0.093744114,741.5957281930092,471.59406338740786,1259.6923828125,0.05911458333333333,-392.02475,160.34431,8.050302,-48.947067,-31.458897,-17.212038,-11.304331,-10.459814,-22.913578,-24.188229,-5.248986,0.02567536,-12.07663,-9.836812,2.4124365,-0.9936999,-9.645065,-3.6981645,4.3414507,-1.0007071,5
0.32360885,0.27280474,1023.893978051761,892.4928458487184,1996.5316772460938,0.05670166015625,-193.55661,195.83026,-54.475,13.343391,31.982363,-34.250813,-7.640725,-7.787632,-27.26798,8.58735,5.508575,-7.3575935,14.530924,-0.99223155,-12.035007,5.1160774,-11.812111,-13.117683,12.729537,-1.5842016,5
0.41345432,0.07793026,860.8874012912278,836.6549579887484,1714.19677734375,0.048549107142857144,-303.56647,234.71902,-48.930996,18.575289,43.14282,-27.127092,4.706487,5.0759583,-28.359175,7.6987967,7.63516,-18.837526,7.5940886,7.4412436,-16.499023,-3.840861,0.11026359,-6.8129873,1.387787,-1.2064263,5
0.3698193,0.19495745,693.2789336452714,538.0562832951956,1145.2587890625,0.05023716517857143,-321.2163,209.27142,-8.675551,-38.758476,-16.606054,-24.21033,-1.9688463,1.4528954,-28.333073,-19.278568,1.7334232,-8.253398,-15.827462,-15.76664,-17.075216,-8.494678,-5.7408442,-8.551294,-0.49459898,-4.1749854,5
0.32659528,0.031384658,796.8101926084174,703.7925235980105,1410.4248046875,0.04885137648809524,-431.894,225.0031,-36.23692,5.2153463,31.229027,-38.853752,-16.982903,8.033937,-17.935629,2.35077,15.913239,-13.321779,-12.066267,0.69774467,-7.4957724,-6.0380816,-0.4385296,0.11331762,3.053623,-2.3302534,5
0.30965057,0.059014432,1023.6689398441399,831.8864019612289,2063.5986328125,0.055573640046296294,-347.632,220.88445,-63.78361,5.419442,38.502083,-43.027645,-17.501823,7.3503304,-21.232723,1.6307075,20.813547,4.2778134,1.8453526,-0.48660496,-0.21146506,1.4589461,-13.3794985,-5.579249,9.40505,-8.306715,5
0.3237785,0.043156397,1009.1002972168094,832.5605020484026,1911.2172719594594,0.052298880912162164,-357.48108,236.59586,-70.04346,3.0391114,37.682648,-41.32296,-10.75666,7.193935,-21.140617,9.161807,21.626862,1.6796656,4.7330146,-2.1964133,-4.948627,1.592379,-13.865132,-5.6425977,12.278474,-8.41647,5
0.3402799,0.015367891,766.2312410258642,755.6453618307628,1271.6552734375,0.036946614583333336,-473.83386,229.45654,-35.082977,1.0519261,16.64112,-29.620932,-0.7380336,-3.691174,-24.829569,9.880714,8.83736,-11.515186,5.8026457,-1.2160412,-14.756932,-1.0680944,-8.184892,-13.6958475,3.5348625,-0.5146333,5
0.35871953,0.023222586,1064.4128201730625,1019.012848825484,2426.33056640625,0.047154017857142856,-459.38397,172.99971,-35.09876,51.968884,35.698788,-67.8306,-19.600618,10.24175,-24.589064,3.0246713,12.763147,-13.7056675,-0.622656,4.3504148,-7.761922,-1.3940496,-3.8172393,-5.416706,4.221302,-2.2584853,5
0.27063057,0.03301565,915.1202385188021,734.8917369301394,1600.634765625,0.057291666666666664,-446.40784,186.86844,-49.469296,1.5406044,15.892812,-38.219414,0.6384947,9.158208,-17.794167,11.380256,13.6427,-10.401304,0.5222284,-2.2856631,-14.19488,-5.337701,-4.4184985,-1.8667943,1.1299117,-12.371569,5
0.37152797,0.07854032,1024.114594982762,755.044457685305,1820.2502835181451,0.06985572076612903,-295.35138,219.39014,-63.51264,-5.7495317,36.527645,-33.880318,-18.305529,3.113139,-16.68806,4.2224016,11.272637,-12.727693,-10.37874,-5.670793,-5.964068,3.3084943,-0.29643032,-3.876376,1.1690595,-3.7604718,5
0.33857358,0.026376242,1065.9830739574463,867.9972486229223,1957.6490319293478,0.06691576086956522,-453.9709,176.97177,-48.32008,4.4747086,21.584723,-42.799423,-8.815019,18.622978,-4.313583,11.011124,11.349908,-16.266912,-7.8981023,4.6667776,-1.683874,-3.0158029,-3.5518975,-1.54282,-0.29911277,-5.720306,5
0.37253046,0.052833192,609.2306400428414,845.2721889422367,1113.1009615384614,0.033804086538461536,-410.21548,146.43263,12.87566,55.84652,41.99509,-19.961412,3.2916453,4.4705095,-29.420261,-9.94568,4.326248,-4.4927745,9.363813,11.033431,2.0759459,10.231736,5.5999684,-1.2865645,7.782241,2.64482,5
0.34156024,0.16615678,867.8954946908104,780.5485605774004,1766.337890625,0.044210379464285715,-252.95619,214.75845,-50.72676,0.8051864,44.892857,-23.525822,-18.11947,6.1884146,-7.5735307,1.6689851,6.9622474,-1.9319026,-2.0706742,-12.892923,-11.578648,5.244384,-2.3772523,-4.3851957,9.334992,-1.9781934,5
0.405098,0.0294743,781.2621367820949,683.6588517276488,1338.28857421875,0.0464111328125,-426.2497,232.82573,-29.293299,-7.614872,21.993496,-30.40932,-10.041204,8.441518,-16.958862,2.8887746,18.698843,-8.237931,-11.776354,-1.4254364,-6.5312376,-5.5746317,-2.5780041,0.20535536,6.6013823,-1.2408088,5
0.34216356,0.038361397,1029.0873394070388,794.7254649570367,1809.2784534801137,0.06014737215909091,-414.1421,203.92764,-74.32575,-5.1408515,23.601595,-37.41412,1.2079316,6.9433513,-21.043911,13.881036,10.393234,-18.753038,0.7672354,0.6215138,-13.985858,-1.8002045,-4.056819,-9.527805,-0.82282144,-4.3087993,5
0.36161813,0.10141126,600.8522061076686,549.0260533327446,1094.6044921875,0.033998842592592594,-404.1343,216.25995,41.77537,-34.957745,-27.750515,-7.308526,15.260204,16.15189,-17.8374,-26.626787,8.932114,14.819294,-20.74722,-22.540733,8.25581,5.643627,-15.420544,-6.088563,7.9949803,-1.0798934,5
0.3275247,0.093744114,741.5957281930092,471.59406338740786,1259.6923828125,0.05911458333333333,-392.02475,160.34431,8.050302,-48.947067,-31.458897,-17.212038,-11.304331,-10.459814,-22.913578,-24.188229,-5.248986,0.02567536,-12.07663,-9.836812,2.4124365,-0.9936999,-9.645065,-3.6981645,4.3414507,-1.0007071,5
0.39380625,0.031534698,1108.603082982403,845.2427435064228,1981.0546875,0.07376663773148148,-433.90875,191.52786,-69.296524,-2.1090865,25.586443,-34.19665,0.7258162,7.741639,-17.048029,15.168552,9.742999,-17.695328,3.5217266,2.9819121,-13.808754,-1.8910657,-3.5547504,-9.919458,0.11824063,-2.1607459,5
0.41368166,0.0779401,855.375677817124,822.7077079309853,1709.197998046875,0.04833984375,-303.647,234.72404,-48.936382,18.605312,43.176647,-27.157446,4.6614785,5.086827,-28.345854,7.6814995,7.6314077,-18.850027,7.548429,7.4196687,-16.487734,-3.8380454,0.11032052,-6.799193,1.432843,-1.1229051,5
0.2810025,0.03167116,1004.9358024833895,810.6295747346499,1807.6557360197369,0.058079769736842105,-437.50272,187.78775,-52.914837,-0.22180477,18.815533,-45.244473,-9.004237,17.273972,-7.154777,10.578893,11.658372,-17.769953,-10.219384,2.960397,-2.3336656,-3.9818757,-4.71615,-1.2870411,-0.50687885,-6.7742133,5
0.40522182,0.029444162,775.6365656995076,667.661103078715,1333.98193359375,0.046533203125,-426.3902,233.07845,-29.423437,-8.0168495,22.060268,-30.474976,-10.18359,8.718709,-16.992792,2.6208873,18.673622,-8.328145,-11.68812,-1.0102936,-6.206051,-5.4117966,-2.5888586,0.16277814,6.722575,-1.2259831,5
0.26985872,0.03301301,909.0685908540046,719.3475686313116,1593.45703125,0.05750093005952381,-446.32837,186.92276,-49.540997,1.4358052,15.847008,-38.189846,0.73110896,9.258846,-17.76079,11.34802,13.581027,-10.481141,0.47332746,-2.2473562,-14.097105,-5.261962,-4.4296727,-1.9653009,1.0092447,-12.444014,5
0.33407232,0.031385325,803.8216776022169,722.8875108965291,1416.064453125,0.049014136904761904,-432.30844,225.15775,-36.2776,5.684752,31.60181,-38.949493,-17.285906,7.644082,-18.114517,2.4748073,16.075256,-13.218109,-12.112069,0.53157985,-7.6374793,-6.1629043,-0.3479093,0.42801902,3.1890419,-2.3374944,5
0.41458958,0.029464805,770.0819889596418,649.5623940482623,1322.138671875,0.046435546875,-426.66342,233.04573,-29.123117,-7.813773,22.392654,-30.506384,-10.597521,8.603369,-17.03884,2.6858904,19.060595,-8.285325,-11.862381,-1.0128767,-6.5273466,-5.7058706,-2.3731623,0.31899887,6.7351007,-1.2644577,5
0.36378407,0.038362287,1035.9937732065998,810.8182971465972,1810.7466264204545,0.059814453125,-413.58118,203.66069,-74.38623,-4.6164594,23.210705,-37.1834,1.400125,6.574181,-20.732088,13.877576,10.110557,-18.564564,0.758697,0.554795,-13.945705,-2.1256585,-4.216135,-9.3316765,-0.9582105,-4.3796153,5
0.40522182,0.029444162,775.6365656995076,667.661103078715,1333.98193359375,0.046533203125,-426.3902,233.07845,-29.423437,-8.0168495,22.060268,-30.474976,-10.18359,8.718709,-16.992792,2.6208873,18.673622,-8.328145,-11.68812,-1.0102936,-6.206051,-5.4117966,-2.5888586,0.16277814,6.722575,-1.2259831,5
0.33820397,0.17391719,1233.9821488309587,868.096131248095,2235.0486061789775,0.07890181107954546,-236.71974,203.36377,-89.87479,10.427962,36.392742,-50.57909,-14.273507,-1.4627907,-21.646757,14.998965,9.450374,-10.840326,4.359035,-7.9361835,-8.673532,8.146311,-9.811364,-8.650654,6.095667,-9.637564,5
0.40733635,0.029440602,777.4906301025488,672.5295105173566,1336.673583984375,0.0467041015625,-426.56357,233.05298,-29.302189,-7.9588585,22.078114,-30.4844,-10.214567,8.711973,-17.047642,2.6194074,18.842936,-8.248291,-11.751491,-1.0430096,-6.375676,-5.622212,-2.4702778,0.3350746,6.6403685,-1.3119638,5
0.32548583,0.03138347,798.8636941091166,708.0511021718166,1411.962890625,0.049037388392857144,-431.87875,225.10117,-36.370647,5.16959,31.30905,-38.71157,-16.864616,7.9658365,-18.118532,2.201852,15.787387,-13.303186,-11.816142,0.9143504,-7.541404,-6.2860236,-0.6642196,0.14964546,3.2462704,-2.2844214,5
0.35348922,0.13827436,873.0547576777537,599.0979483800116,1402.1915211397059,0.063720703125,-279.70096,221.08025,-40.850872,-46.323887,15.951653,-7.3946667,-12.134669,10.194771,5.671825,6.4406137,10.664406,-5.2681694,-9.2423725,2.844487,2.6112788,-1.3629609,0.47552413,-2.4541545,-5.261373,-0.71870106,5
0.38336053,0.035402775,1006.6190895403134,860.8573034700864,1796.1224724264705,0.05422794117647059,-366.23145,225.44177,-56.355827,-4.4084625,26.883457,-31.515825,-5.29524,7.466648,-18.790037,5.677844,21.321981,4.756349,-0.22224814,-5.8604436,-5.0285025,-0.9613717,-9.933555,0.027651506,9.624101,-7.9905295,5
0.36458403,0.07857007,1024.6332051413308,755.0241046376897,1821.292212701613,0.07007623487903226,-295.55664,219.53076,-63.626587,-5.7535458,36.537724,-33.898525,-18.27375,3.075752,-16.744308,4.2682204,11.342426,-12.652776,-10.313902,-5.6717415,-5.963609,3.3052814,-0.32220903,-3.8166773,1.2529707,-3.7585323,5
0.38965592,0.035415065,975.7003145288613,804.878904676535,1756.222713694853,0.05425666360294118,-371.41727,230.72891,-57.53299,-5.7126846,29.291155,-32.62485,-6.336803,8.185206,-19.724558,5.8671937,22.227766,4.052373,-0.12878236,-5.9147735,-5.5885177,0.55388594,-9.194631,-0.9482285,10.00298,-8.171608,5
0.3267854,0.043152846,1007.7615826372881,826.6665766778839,1910.9262827280406,0.052404455236486486,-357.55566,236.75662,-70.06384,3.0991616,37.694992,-41.50037,-10.954977,7.037883,-21.249836,9.252189,21.837343,1.7515869,4.7029343,-2.1871378,-4.897514,1.7478025,-13.597366,-5.449525,12.31574,-8.46445,5
0.2959871,0.3741094,876.5432047653361,802.4036259396463,1791.6206978462837,0.04952755489864865,-183.864,167.48833,-33.843678,13.20136,35.06086,-24.007751,-14.271737,-4.2822165,-21.67615,-6.9470816,-3.1461341,-16.689747,-15.917074,-16.874796,-6.254372,8.9142475,-2.4659238,-6.0747657,4.3960752,-2.4097552,5
0.44137606,0.22036484,974.5839053278588,826.8844379645977,1890.4068485383063,0.06470514112903226,-210.35356,207.97572,-52.806282,3.416681,39.44404,-28.581656,-16.21925,1.5654868,-14.096149,3.3489745,7.183417,-4.807671,-3.2577558,-17.178514,-16.031965,4.8174186,-5.159941,-9.375665,6.8735576,-2.970867,5
0.35876164,0.16613574,865.9306119654905,774.3458244348809,1763.876953125,0.04398716517857143,-252.94356,214.8178,-50.72638,0.7012985,44.89614,-23.429098,-18.069109,6.217655,-7.6163235,1.5526439,6.950599,-1.8297019,-1.9728273,-12.85405,-11.652907,5.1220217,-2.4143813,-4.341162,9.438517,-1.8697946,5
0.35840476,0.19501474,700.3914115300456,546.7796498393816,1166.484375,0.050055803571428574,-320.94376,209.51648,-8.461887,-37.827152,-16.059633,-24.202711,-1.6535913,1.6903342,-28.172508,-18.609911,2.3156497,-8.041125,-15.367474,-15.145717,-16.531841,-7.8785715,-5.1513405,-8.07641,-0.26539302,-4.3459663,5
0.31303433,0.11198541,742.4712562417175,443.0267074173237,1236.4365234375,0.06123046875,-366.22675,182.15979,5.981491,-58.069725,-36.204605,-19.210491,-11.669866,-10.469036,-26.412851,-29.370281,-6.802458,0.9256073,-12.604261,-10.891915,2.2269642,-1.8992227,-11.338812,-4.2718806,4.465181,-1.8689839,5
0.30082428,0.059016794,1018.8320775068537,812.5191034949904,2065.1936848958335,0.05629701967592592,-347.38815,220.49574,-63.659237,5.2657256,38.3277,-42.97089,-17.477448,7.462921,-21.025192,1.5953902,20.627914,4.2396502,1.9895087,-0.28496745,-0.18831521,1.2323377,-13.603805,-5.602534,9.564424,-8.12651,5
0.31850255,0.043156024,1006.0764819359634,822.2449253356568,1907.4344119510135,0.05239125844594594,-357.58218,236.86975,-70.095436,2.984856,37.58467,-41.530727,-10.91222,7.119986,-21.182198,9.197836,21.756474,1.8335452,4.825096,-2.146096,-4.8524485,1.7388192,-13.631901,-5.331002,12.398727,-8.592585,5
0.32582596,0.031381674,805.149600648258,724.7637551308509,1418.6279296875,0.048990885416666664,-432.12067,224.90305,-36.270412,5.750408,31.525364,-38.834545,-17.076626,7.532476,-18.25481,2.4716258,16.03344,-13.043243,-11.850312,0.4343702,-7.7972035,-6.22124,-0.5430556,0.36162436,3.3250718,-2.3013194,5
0.39872685,0.06601905,939.2521855784478,787.7991286495424,1666.8656782670455,0.058527166193181816,-349.38242,203.10985,-64.55813,-0.8337803,37.239193,-16.987959,11.329152,11.589806,-19.910927,9.452712,10.620391,-11.577818,7.2057385,2.6088517,-13.279721,4.4325995,3.900164,-5.6849055,5.4604015,2.695146,5
0.33407232,0.031385325,803.8216776022169,722.8875108965291,1416.064453125,0.049014136904761904,-432.30844,225.15775,-36.2776,5.684752,31.60181,-38.949493,-17.285906,7.644082,-18.114517,2.4748073,16.075256,-13.218109,-12.112069,0.53157985,-7.6374793,-6.1629043,-0.3479093,0.42801902,3.1890419,-2.3374944,5
0.3150002,0.025915666,803.2996050454944,719.1712462453874,1412.98828125,0.05324590773809524,-450.47034,230.40335,-38.21247,3.1800907,37.065094,-32.057423,-18.80324,3.3183026,-18.91168,0.77006114,14.060364,-10.343925,-9.148021,-0.67224246,-7.5730605,-4.9967775,-3.1774085,-2.1733851,4.0760565,-3.200288,5
0.2641577,0.026169674,959.1687228880405,853.3330144466659,1825.3875732421875,0.055806477864583336,-417.947,214.81604,-61.011005,2.3246038,38.06194,-29.72139,-9.57514,6.595854,-9.36356,22.881094,22.08298,-16.596203,-8.390092,5.579914,-3.4324462,-3.6348133,-2.6050634,-0.07591494,3.8938105,-3.1886034,5
0.27960256,0.023558093,886.9956433850608,751.0388544914404,1646.751708984375,0.0535888671875,-446.32657,218.5267,-57.554974,-0.7587738,38.373688,-24.312553,-9.005087,3.3669083,-9.277528,24.352077,24.432262,-11.208113,-6.4081016,1.4650519,-6.047879,-2.5171282,-1.33517,0.5273666,3.6369693,-3.4366844,5
0.3285743,0.04316131,1005.3256659509519,826.795606574103,1905.106498099662,0.05252322635135135,-357.3497,236.48997,-69.80293,3.1238399,37.6864,-41.338543,-10.95042,7.0100765,-21.162027,9.21326,21.745874,1.7330974,4.591285,-2.3101258,-4.941564,1.581316,-13.80954,-5.510335,12.270977,-8.516618,5
0.35148448,0.1382229,874.7128253667182,599.8039860563485,1405.3581686580883,0.06387867647058823,-279.57513,220.95331,-40.972813,-46.121075,15.842202,-7.545945,-12.012296,10.079378,5.591117,6.6655493,10.754411,-5.1904,-9.115505,2.7069936,2.463619,-1.4047383,0.39756814,-2.333565,-5.0507975,-0.741628,5
0.31946734,0.138687,828.2859333473508,608.8531442837701,1406.964111328125,0.054600306919642856,-281.63773,235.52766,-40.619175,-38.136005,20.013155,-14.367455,-15.582861,8.276029,1.18907,7.0443425,12.374322,-6.9647026,-8.525747,3.5006306,0.42609426,-1.3418733,0.00791577,-5.4735856,-4.556784,1.2239573,5
0.36987206,0.19495238,705.5352597911619,560.1841743475023,1157.87109375,0.0501953125,-320.85977,209.04044,-9.454852,-39.090706,-16.897104,-24.861082,-2.4577832,1.1724644,-28.546057,-19.368206,1.4349939,-8.61192,-15.666731,-15.388352,-16.94449,-8.617457,-6.176138,-8.984283,-0.57661164,-4.257377,5
0.36480933,0.038358815,1024.929542956258,784.404148555969,1805.3633256392045,0.05994762073863636,-413.96927,204.05109,-74.31918,-5.115893,23.601765,-37.51575,1.1604253,7.0563397,-20.898962,13.943419,10.344661,-18.868689,0.69970584,0.58242875,-14.051825,-1.7549996,-3.8921556,-9.482741,-0.96265626,-4.478626,5
0.280537,0.031669103,998.0313153437833,793.8434333014808,1800.2891138980262,0.05846525493421053,-437.49536,187.86578,-52.89206,-0.22928348,18.905231,-45.223614,-8.999139,17.417906,-7.184185,10.32027,11.468636,-17.897923,-10.249631,3.0720794,-2.280585,-3.9250846,-4.631148,-1.3896352,-0.5847078,-6.6657,5
0.39727265,0.065991886,938.7415721135104,787.490282714902,1663.9293323863637,0.05810546875,-349.49393,202.89244,-64.565575,-0.80621094,37.28532,-16.936968,11.311981,11.5468445,-19.922043,9.465565,10.647266,-11.549988,7.2549205,2.7036433,-13.196441,4.4622593,3.9016302,-5.7106977,5.394701,2.6069043,5
0.28584644,0.023551663,882.2098524049568,728.2351491669297,1646.21337890625,0.0537841796875,-447.0399,219.31303,-57.72511,-1.4731381,39.108955,-24.715816,-9.125521,3.829783,-9.710183,24.111153,24.576628,-11.572455,-6.477114,1.5407021,-6.409028,-2.5591676,-1.2167103,0.5128192,4.077878,-2.988446,5
0.32214192,0.027432475,1062.4287087665011,867.0793544139515,1999.35791015625,0.06416015625,-384.50513,236.42598,-79.87112,0.6057569,37.45301,-38.338875,-3.8438554,7.3716254,-18.1058,18.060793,11.048346,-21.6712,0.77896214,3.2516403,-8.703964,6.8167315,0.71731305,-7.699782,5.268998,-0.5976099,5
0.36480933,0.038358815,1024.929542956258,784.404148555969,1805.3633256392045,0.05994762073863636,-413.96927,204.05109,-74.31918,-5.115893,23.601765,-37.51575,1.1604253,7.0563397,-20.898962,13.943419,10.344661,-18.868689,0.69970584,0.58242875,-14.051825,-1.7549996,-3.8921556,-9.482741,-0.96265626,-4.478626,5
0.42502195,0.039851055,856.0151319858477,736.228508493089,1547.314453125,0.062197730654761904,-383.98853,218.94571,-53.67767,2.367883,37.41497,-18.776358,5.4109964,7.4310417,-19.258287,9.723199,12.617981,-6.649521,6.681398,-0.17893644,-10.292144,5.887448,2.2328782,-2.7873766,7.313404,0.7656895,5
0.42424506,0.03985741,855.0739979975925,735.81881811229,1547.8271484375,0.06198846726190476,-383.85782,219.36653,-53.831707,2.418333,37.502453,-18.848337,5.4418254,7.451075,-19.330982,9.735725,12.630105,-6.6794686,6.7114725,-0.18224522,-10.322475,5.932593,2.2576866,-2.7958903,7.3435597,0.75898486,5
0.39697352,0.0660057,939.2002706301796,787.8693764025847,1665.3975053267045,0.05819424715909091,-349.46506,202.94261,-64.604576,-0.87094426,37.227562,-16.94271,11.404625,11.6844,-19.843678,9.448906,10.588857,-11.584965,7.2305903,2.6383271,-13.286422,4.414746,3.9331763,-5.6190753,5.487956,2.6576447,5
0.39701474,0.051618863,848.2881177057329,755.093922694802,1531.7937677556818,0.05652965198863636,-375.86014,223.83055,-63.435387,1.9915794,38.301678,-19.35807,12.70505,12.029896,-21.346046,9.658052,10.18652,-10.82635,8.86138,1.3996863,-12.964254,7.1214337,4.9557314,-4.34332,5.03659,-0.62135553,5
0.3066907,0.09254511,928.4336789947612,713.9815771089761,1626.141357421875,0.06956263950892858,-304.8049,207.97392,-53.874443,-9.899819,36.880684,-18.04282,-10.517654,1.4468033,-16.052067,5.7149043,10.477348,-13.66883,-5.429578,0.32077745,-10.346948,-1.6270001,2.6250596,-4.5428004,0.4851911,3.2931361,5
0.36458403,0.07857007,1024.6332051413308,755.0241046376897,1821.292212701613,0.07007623487903226,-295.55664,219.53076,-63.626587,-5.7535458,36.537724,-33.898525,-18.27375,3.075752,-16.744308,4.2682204,11.342426,-12.652776,-10.313902,-5.6717415,-5.963609,3.3052814,-0.32220903,-3.8166773,1.2529707,-3.7585323,5
0.35388163,0.12644842,1117.522103968377,796.9672797350537,1981.82373046875,0.07742745535714286,-252.74988,229.8837,-87.69722,-5.1506305,41.91911,-36.600716,-10.86682,2.0448232,-27.08203,5.8542924,10.732081,-17.829842,-3.6341236,-1.9994,-13.606051,-0.5687991,-1.3866549,-4.1283298,8.193879,3.6685624,5
0.42190683,0.03984994,855.8261419452765,736.1508149175937,1546.8017578125,0.062197730654761904,-383.98465,219.00142,-53.715187,2.3945863,37.45804,-18.76999,5.4309,7.4417853,-19.274067,9.719551,12.612351,-6.664444,6.678895,-0.18784918,-10.302852,5.900956,2.245297,-2.787907,7.317736,0.7638108,5
0.33855587,0.17399333,1235.1799244540996,874.808104137129,2236.0273881392045,0.07894620028409091,-237.00478,203.77415,-90.24329,10.41426,36.419647,-50.631893,-14.1855,-1.5655907,-21.78203,15.038526,9.444637,-10.734682,4.5614986,-7.8909106,-8.657425,8.137754,-9.782071,-8.342777,6.4197674,-9.507371,5
0.31190014,0.11193803,746.4494331575883,456.1473081907532,1239.451171875,0.0612890625,-366.3594,181.95514,5.893808,-58.056496,-36.18228,-19.232115,-11.682727,-10.421157,-26.362942,-29.406944,-6.911394,0.8254586,-12.661979,-10.91166,2.2696393,-1.7815477,-11.216816,-4.239523,4.404389,-1.9469695,5
0.3172315,0.22528166,1017.2290202414712,998.756602109562,2242.32421875,0.050439453125,-223.80475,165.70415,-36.54857,46.239502,55.70123,-27.62206,-13.22619,-13.520208,-32.653965,2.1681387,0.31446412,-13.194779,12.392182,1.7402903,-13.218449,5.007944,-6.2611823,-15.044786,5.062331,-0.9212493,5
0.3285114,0.2728896,1024.6287576817044,896.6716963556727,1997.8775024414062,0.0563201904296875,-193.52853,195.95538,-54.418488,13.286584,31.825363,-34.242226,-7.4538937,-7.7555118,-27.365486,8.560385,5.4357347,-7.4564614,14.624467,-0.8458532,-12.089388,4.9459944,-11.967868,-13.31038,12.508589,-1.7049471,5
0.3398328,0.1738881,1233.4369700069624,870.0911097671681,2233.5804332386365,0.07905717329545454,-236.93,203.6025,-90.02829,10.505556,36.49389,-50.57893,-14.220857,-1.4900272,-21.71907,14.957702,9.335351,-10.944367,4.285873,-8.040438,-8.663398,8.268076,-9.676705,-8.476073,6.2143726,-9.611423,5
0.3518415,0.17679727,1270.5997668955993,914.2096902327262,2404.541015625,0.07476806640625,-247.49127,189.98344,-87.50793,12.650195,35.89384,-53.40804,-15.019597,4.5261188,-19.647482,10.901765,8.848498,-13.716554,-2.6880376,-7.9710693,-5.053101,8.0148,-9.4859705,-7.7804704,4.053575,-12.458468,5
0.32424295,0.19896868,772.1256447855518,548.5687264237749,1224.16259765625,0.058610026041666666,-273.3345,181.7443,-1.4403288,-28.14896,0.993619,-9.188214,-10.591407,-0.3934511,-1.5988901,3.599012,9.432405,3.650128,0.7896767,2.1141703,1.1176537,0.34241408,-3.0463736,-6.012816,-1.7661108,2.461679,5
0.26976016,0.12131391,663.3257469793738,567.2531050936034,1163.1294250488281,0.04254150390625,-311.90695,201.56517,-4.194478,-26.773426,14.62369,5.897005,-0.29878294,2.441122,-3.3280554,4.509765,7.47339,-9.873232,-13.283031,-0.7633612,0.1557999,-5.929351,-6.663947,-4.4252024,0.3773107,4.3610706,5
